Season,G,GS,ShO,SV,IPouts,H,ER,BB,SO,HLD,QS,PTS,AB,PA,1B,2B,3B,HR,R,RBI
2024,9,0,0,0,30,6,0,2,9,3,0,48,NA,NA,NA,NA,NA,NA,NA,NA
2024,74,0,0,1,212,60,22,20,67,37,0,314,NA,NA,NA,NA,NA,NA,NA,NA
2024,13,10,0,0,143,42,34,40,56,1,1,28,NA,NA,NA,NA,NA,NA,NA,NA
2024,31,2,0,2,136,45,21,26,49,0,0,76.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,8,0,0,0,21,2,0,3,9,4,0,51.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,0,0,0,175,40,21,20,58,15,0,202,NA,NA,NA,NA,NA,NA,NA,NA
2024,26,0,0,0,131,49,20,10,29,0,0,36.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,29,16,0,1,333,132,63,29,78,1,4,92.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,58,0,0,0,242,84,35,14,75,7,0,164,NA,NA,NA,NA,NA,NA,NA,NA
2024,60,0,0,4,177,61,32,15,53,14,0,169,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,10,0,0,150,56,28,19,47,0,1,49.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,43,0,0,1,128,41,16,16,43,5,0,102.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,23,0,0,0,83,20,15,9,33,0,0,68.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,15,0,0,0,37,7,1,5,14,2,0,52,NA,NA,NA,NA,NA,NA,NA,NA
2024,16,0,0,1,62,24,13,9,22,1,0,27.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,62,0,0,1,163,56,28,25,67,11,0,129.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,31,1,0,1,160,56,30,25,54,1,0,58.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,19,1,0,1,52,17,5,5,24,2,0,66,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,3,0,0,49,14,5,3,10,0,1,38.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,42,0,0,0,140,59,27,12,39,2,0,50.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,56,0,0,0,180,58,19,14,38,9,0,127,NA,NA,NA,NA,NA,NA,NA,NA
2024,37,8,0,0,260,81,40,40,81,0,2,112.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,25,0,0,0,71,18,8,5,27,9,0,102.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,7,7,0,0,104,30,15,19,27,0,3,65.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,60,0,0,28,169,42,25,31,55,0,0,250.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,72,0,0,1,220,56,27,24,57,12,0,191,NA,NA,NA,NA,NA,NA,NA,NA
2024,18,0,0,1,65,13,4,10,16,3,0,72.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,0,25,9,2,4,12,0,0,31.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,9,0,0,0,33,10,1,5,21,0,0,49.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,7,0,0,0,44,9,4,2,19,0,0,53.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,10,0,0,149,64,36,17,46,0,3,17.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,40,6,0,2,228,81,35,26,60,4,0,118.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,69,0,0,28,180,51,21,20,46,8,0,290.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,25,0,0,0,76,14,8,17,34,1,0,81.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,5,4,0,0,73,18,6,8,16,0,1,66,NA,NA,NA,NA,NA,NA,NA,NA
2024,5,5,0,0,83,31,15,12,23,0,0,15.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,7,7,0,0,101,43,17,11,23,0,2,27,NA,NA,NA,NA,NA,NA,NA,NA
2024,56,0,0,1,160,48,26,32,57,5,0,98,NA,NA,NA,NA,NA,NA,NA,NA
2024,40,0,0,2,113,29,9,11,34,10,0,142,NA,NA,NA,NA,NA,NA,NA,NA
2024,19,0,0,2,53,18,6,9,23,6,0,76.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,9,3,0,0,23,4,1,1,5,0,0,26.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,25,0,0,0,73,17,10,14,18,1,0,40.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,53,0,0,3,116,35,15,18,38,7,0,121.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,27,0,0,0,90,24,11,16,27,1,0,51,NA,NA,NA,NA,NA,NA,NA,NA
2024,33,0,0,1,110,42,19,12,27,3,0,48,NA,NA,NA,NA,NA,NA,NA,NA
2024,65,0,0,10,189,46,21,19,63,17,0,298.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,35,1,0,0,179,72,45,22,41,2,0,-7,NA,NA,NA,NA,NA,NA,NA,NA
2024,54,0,0,1,248,73,35,36,82,1,0,173.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,32,31,0,0,515,174,99,66,130,0,7,132,NA,NA,NA,NA,NA,NA,NA,NA
2024,17,0,0,1,47,9,6,8,20,6,0,77.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,16,1,0,1,57,21,12,7,11,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,1,0,0,69,25,11,8,17,0,0,20.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,47,3,0,2,197,63,23,12,50,2,0,139.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,60,0,0,0,161,59,23,19,49,12,0,129,NA,NA,NA,NA,NA,NA,NA,NA
2024,57,3,0,0,153,50,23,22,56,14,0,148,NA,NA,NA,NA,NA,NA,NA,NA
2024,4,0,0,0,27,7,3,1,10,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA
2024,29,0,0,0,71,19,15,14,33,7,0,62.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,13,7,0,0,129,48,24,21,44,1,1,47.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,52,0,0,4,159,46,17,19,50,10,0,170.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,8,0,0,0,22,7,4,1,6,2,0,14,NA,NA,NA,NA,NA,NA,NA,NA
2024,28,3,0,0,184,73,39,29,50,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,39,4,0,0,220,74,35,33,56,3,0,66.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,3,0,0,38,14,7,4,10,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA
2024,59,0,0,3,142,50,28,24,53,9,0,99,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,3,0,0,35,12,5,6,14,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA
2024,12,0,0,2,37,8,2,2,13,2,0,66,NA,NA,NA,NA,NA,NA,NA,NA
2024,43,0,0,1,128,34,15,17,44,7,0,128.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,20,13,0,0,231,92,57,17,64,0,3,22.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,26,0,0,0,88,34,9,14,27,3,0,51,NA,NA,NA,NA,NA,NA,NA,NA
2024,68,0,0,6,180,52,25,31,71,15,0,226.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,62,1,0,0,206,45,17,35,71,9,0,229,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,0,0,13,3,0,2,4,0,0,13.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,64,0,0,0,180,53,16,22,64,5,0,155.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,3,0,0,46,18,10,3,13,0,1,8.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,1,10,2,1,2,5,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA
2024,11,7,0,0,149,56,26,14,33,0,2,32,NA,NA,NA,NA,NA,NA,NA,NA
2024,42,0,0,0,113,29,19,18,48,7,0,121.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,12,0,0,0,40,16,5,3,14,1,0,32.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,55,0,0,0,154,42,18,25,56,21,0,183.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,28,7,0,0,203,56,29,21,67,2,3,148.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,60,0,0,2,140,55,29,13,51,10,0,89,NA,NA,NA,NA,NA,NA,NA,NA
2024,7,0,0,0,22,3,2,2,7,0,0,22.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,0,12,7,0,1,3,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,1,0,0,16,2,2,1,9,0,0,27.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,19,0,0,0,70,20,13,7,23,3,0,48.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,57,0,0,23,157,40,31,31,73,4,0,265.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,24,0,0,2,91,19,9,18,36,2,0,104.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,59,0,0,2,166,56,36,19,67,13,0,119.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,0,24,4,2,5,8,0,0,20.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,2,0,0,49,9,5,9,15,1,0,45,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,1,0,0,25,8,3,2,9,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,1,0,0,20,8,1,1,3,0,0,5.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,37,0,0,1,114,20,10,20,53,8,0,172,NA,NA,NA,NA,NA,NA,NA,NA
2024,28,0,0,0,94,27,9,10,22,4,0,75.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,14,0,0,0,40,16,10,4,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2024,46,0,0,1,202,66,35,33,73,2,0,104.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,27,0,0,0,103,31,16,17,33,1,0,49,NA,NA,NA,NA,NA,NA,NA,NA
2024,4,0,0,0,16,8,3,2,8,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA
2024,21,21,0,0,311,112,65,33,89,0,4,72.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,7,4,0,0,85,27,12,12,19,0,2,40.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,0,0,0,12,2,1,2,3,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,0,0,0,36,7,2,5,13,2,0,50,NA,NA,NA,NA,NA,NA,NA,NA
2024,14,7,0,0,107,43,24,14,17,1,0,-24.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,51,0,0,0,164,51,24,31,55,7,0,107,NA,NA,NA,NA,NA,NA,NA,NA
2024,52,0,0,2,154,52,17,27,47,11,0,146.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,2,0,0,67,29,14,7,27,0,0,21,NA,NA,NA,NA,NA,NA,NA,NA
2024,25,0,0,1,72,18,10,12,26,2,0,59,NA,NA,NA,NA,NA,NA,NA,NA
2024,38,0,0,1,135,49,31,17,45,1,0,23,NA,NA,NA,NA,NA,NA,NA,NA
2024,21,0,0,0,148,48,22,10,36,0,0,63,NA,NA,NA,NA,NA,NA,NA,NA
2024,17,0,0,0,57,15,7,13,26,3,0,62,NA,NA,NA,NA,NA,NA,NA,NA
2024,7,0,0,1,31,11,6,4,7,0,0,10.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,9,1,0,0,26,1,0,5,6,0,0,33,NA,NA,NA,NA,NA,NA,NA,NA
2024,71,0,0,3,192,47,26,24,60,18,0,217.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,57,0,0,18,170,68,31,14,49,2,0,160,NA,NA,NA,NA,NA,NA,NA,NA
2024,16,16,0,0,216,57,38,43,88,0,1,130,NA,NA,NA,NA,NA,NA,NA,NA
2024,7,1,0,0,48,14,3,4,14,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA
2024,7,0,0,1,34,6,2,3,9,1,0,42.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,5,0,0,68,33,26,10,29,0,0,-28.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,5,0,0,0,18,7,6,2,6,0,0,-1.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,5,0,0,0,17,1,0,0,4,0,0,23.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,62,0,0,23,177,54,32,39,78,5,0,263.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,21,0,0,0,80,31,11,10,26,1,0,41.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,15,0,0,0,45,18,11,9,14,2,0,7.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,16,0,0,0,47,15,9,8,20,7,0,53.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,60,1,0,2,199,67,33,21,74,11,0,172,NA,NA,NA,NA,NA,NA,NA,NA
2024,22,3,0,1,157,57,35,27,56,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,0,11,4,2,1,5,0,0,7.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,22,10,0,0,272,112,55,27,80,0,2,62.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,0,0,1,26,8,4,3,8,0,0,19.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,33,9,0,1,327,105,46,39,70,1,3,129,NA,NA,NA,NA,NA,NA,NA,NA
2024,16,1,0,0,58,20,7,5,15,2,0,37.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,52,0,0,1,153,51,21,17,52,0,0,114,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,0,0,0,30,8,5,0,5,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,0,0,0,12,5,1,1,4,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA
2024,9,0,0,0,36,10,2,2,8,1,0,28,NA,NA,NA,NA,NA,NA,NA,NA
2024,50,0,0,1,128,30,10,19,46,16,0,178.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,45,0,0,0,116,31,11,15,31,10,0,108,NA,NA,NA,NA,NA,NA,NA,NA
2024,55,2,0,1,196,44,33,35,62,7,0,136.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,8,0,0,0,37,13,6,3,15,0,0,21,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,0,0,1,44,14,10,12,16,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA
2024,9,7,0,0,105,48,31,9,26,0,1,-39.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,7,4,0,0,81,34,15,8,23,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA
2024,30,1,0,0,78,15,10,18,28,3,0,74.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,21,0,0,2,56,16,9,17,21,1,0,25.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,12,0,0,0,49,15,9,7,20,0,0,29,NA,NA,NA,NA,NA,NA,NA,NA
2024,20,1,0,1,113,32,11,11,18,1,0,61.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,18,0,0,0,47,17,7,9,16,5,0,39,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,0,7,1,0,0,2,0,0,9.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,5,0,0,0,21,7,2,0,6,0,0,16.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,14,0,0,0,58,14,5,10,14,2,0,43,NA,NA,NA,NA,NA,NA,NA,NA
2024,20,0,0,0,66,18,10,9,19,0,0,21.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,12,0,0,0,61,17,4,8,18,0,0,47.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,0,0,0,35,11,3,3,9,1,0,27,NA,NA,NA,NA,NA,NA,NA,NA
2024,12,7,0,0,133,49,25,15,33,0,0,24,NA,NA,NA,NA,NA,NA,NA,NA
2024,35,0,0,2,103,34,17,11,26,4,0,52.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,22,0,0,0,58,12,7,17,24,7,0,69.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,11,0,0,0,37,10,4,3,9,0,0,23.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,13,0,0,0,34,14,9,4,7,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA
2024,11,0,0,0,41,13,7,2,9,0,0,15.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,4,0,0,0,12,3,3,0,1,1,0,8.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,7,7,0,0,92,20,16,15,43,0,2,93.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,8,0,0,0,40,18,9,7,5,0,0,-14.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,2,0,0,49,34,15,1,10,0,0,-36.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,16,5,0,0,128,38,22,7,28,1,0,54.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,5,0,0,0,15,2,0,2,3,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,0,0,0,12,1,0,1,2,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA
2024,10,0,0,0,37,13,7,6,11,0,0,9.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,8,7,0,0,95,37,19,18,25,0,0,-2.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,10,2,1,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,63,0,0,2,165,44,26,31,68,19,0,198.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,5,0,0,0,21,3,2,4,5,0,0,14.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,9,0,0,0,27,7,5,8,10,1,0,17.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,4,0,0,0,13,5,2,0,0,0,0,-0.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,16,3,0,1,130,29,16,14,39,0,0,109.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,8,0,0,0,22,12,9,6,7,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,1,0,0,1,0,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,7,0,0,0,21,6,7,5,6,0,0,-4.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,53,0,0,17,160,41,19,14,46,7,0,234.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,8,0,0,0,35,17,11,3,14,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,7,0,0,0,30,8,3,8,6,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,0,0,0,12,6,2,2,1,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,6,4,2,1,2,0,0,-3.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,0,0,0,6,2,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,4,2,0,0,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,63,0,0,0,198,67,32,20,55,2,0,109.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,0,10,5,0,3,5,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA
2024,62,0,0,18,178,55,27,28,64,7,0,256.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,1,0,0,1,0,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,0,0,0,6,3,1,1,1,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA
2024,5,5,0,0,73,17,10,8,26,0,2,65.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,0,0,0,18,3,1,1,6,1,0,25,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,1,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,0,0,0,0,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,0,12,7,3,1,0,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA
2024,8,0,0,0,25,10,8,1,6,0,0,-3.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,68,0,0,0,183,46,25,18,61,15,0,182,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,1,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,56,0,0,0,124,38,18,23,53,22,0,168.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,4,0,0,0,10,10,5,2,3,0,0,-17,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,0,16,1,3,5,6,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,0,9,6,3,0,0,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA
2024,4,0,0,0,21,4,2,2,7,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,2,0,0,27,10,7,5,12,0,0,7.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,8,8,0,0,127,43,25,22,36,0,1,24.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,16,1,0,0,54,19,6,11,17,0,0,29,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,9,0,0,1,1,0,0,9.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,1,0,0,23,7,4,2,6,0,0,5.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,4,2,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,0,0,0,4,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,2,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,2,3,2,0,0,0,0,-8.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,2,1,0,0,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,1,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,1,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,9,0,0,0,61,31,13,7,15,1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,0,0,1,16,5,3,1,4,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,1,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,5,0,0,0,23,9,4,6,6,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,13,0,0,0,52,18,15,4,14,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,18,18,0,0,267,99,61,50,49,0,4,-57.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,0,12,4,2,3,2,0,0,-0.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,2,7,6,0,0,0,0,-26.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,5,0,0,0,27,13,9,4,7,1,0,-7.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,0,20,5,3,4,2,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,14,4,0,2,1,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,6,3,0,2,2,0,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,0,0,0,16,4,3,5,11,0,0,15.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,17,0,0,0,47,15,5,7,15,1,0,33,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,1,0,0,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,4,0,0,0,12,5,2,4,1,0,0,-5.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,21,0,0,1,58,15,8,7,25,6,0,81,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,0,0,1,1,0,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,0,1,0,2,0,0,0,-4.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,0,1,0,0,0,0,0,-5.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,0,9,2,0,1,0,0,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,1,0,0,1,0,0,3.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,2,0,1,1,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,3,1,1,1,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA
2024,11,0,0,0,31,12,5,7,7,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,0,12,5,2,1,0,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,1,0,0,1,1,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,4,1,0,0,30,13,6,10,11,0,0,-0.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,12,0,0,1,84,32,17,10,21,1,0,18,NA,NA,NA,NA,NA,NA,NA,NA
2024,12,12,0,0,166,56,44,20,48,0,4,20,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,0,0,0,6,6,4,0,4,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,0,7,2,0,1,0,0,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,6,0,0,1,0,0,0,4.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,15,0,0,0,62,21,13,9,17,3,0,28,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,6,2,1,1,1,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,13,0,0,0,59,20,6,9,27,0,0,55.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,3,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
2024,3,0,0,0,12,9,6,0,3,0,0,-13.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,63,0,0,7,166,48,30,25,67,17,0,226.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,65,0,0,38,191,61,26,24,60,0,0,313.5,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,0,0,0,1,1,0,1,0,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA
