,edge,grade,money,value,is_best,bet_quality,implied_value,projected_value,ou,book_name,display_name,full_name,prop
90,,,310,0.5,,,,,over,Best Odds,White Sox,Andrew Benintendi,hits
91,,,-450,0.5,,,,,under,Best Odds,White Sox,Andrew Benintendi,hits
98,-0.032120447424658,D,150,0.5,True,0.0,0.7121320343559644,1.0,under,BetMGM NJ,White Sox,Andrew Benintendi,hits
99,-0.034546219242009,D,-200,0.5,False,9.0,0.853553390593274,1.0,over,BetMGM NJ,White Sox,Andrew Benintendi,hits
104,,,-194,0.5,,,,,over,Caesars NJ,White Sox,Andrew Benintendi,hits
105,,,139,0.5,,,,,under,Caesars NJ,White Sox,Andrew Benintendi,hits
106,,,-129,0.5,,,,,over,Caesars NJ,White Sox,Andrew Benintendi,hits
107,,,-106,0.5,,,,,under,Caesars NJ,White Sox,Andrew Benintendi,hits
94,,,-450,0.5,,,,,under,DK NJ,White Sox,Andrew Benintendi,hits
95,,,310,0.5,,,,,over,DK NJ,White Sox,Andrew Benintendi,hits
96,,,150,0.5,,,,,under,DK NJ,White Sox,Andrew Benintendi,hits
97,,,-200,0.5,,,,,over,DK NJ,White Sox,Andrew Benintendi,hits
101,-0.023051966368446,D+,-190,0.5,True,10.0,0.7828427124746192,1.0,over,PointsBet NJ,White Sox,Andrew Benintendi,hits
100,-0.04028371273078,D,145,0.5,False,0.0,0.7121320343559644,1.0,under,PointsBet NJ,White Sox,Andrew Benintendi,hits
103,-0.023051966368446,D+,-190,0.5,True,10.0,0.7828427124746192,1.0,over,bet365 NJ,White Sox,Andrew Benintendi,hits
102,-0.024277310169756,D+,155,0.5,False,0.0,0.7121320343559644,1.0,under,bet365 NJ,White Sox,Andrew Benintendi,hits
4133,-0.02686133156861,D,110,0.5,True,0.0,0.5707106781186548,0.8,under,Best Odds,Rangers,Andrew Knizner,hits
4132,-0.041165879315744,D,-145,0.5,False,8.0,0.7121320343559644,0.8,over,Best Odds,Rangers,Andrew Knizner,hits
4136,-0.02686133156861,D,110,0.5,True,0.0,0.5707106781186548,0.8,under,BetMGM NJ,Rangers,Andrew Knizner,hits
4137,-0.041165879315744,D,-145,0.5,False,8.0,0.7121320343559644,0.8,over,BetMGM NJ,Rangers,Andrew Knizner,hits
4142,,,106,0.5,,,,,under,Caesars NJ,Rangers,Andrew Knizner,hits
4143,,,-145,0.5,,,,,over,Caesars NJ,Rangers,Andrew Knizner,hits
4134,-0.02686133156861,D,110,0.5,True,0.0,0.5707106781186548,0.8,under,DK NJ,Rangers,Andrew Knizner,hits
4135,-0.041165879315744,D,-145,0.5,False,8.0,0.7121320343559644,0.8,over,DK NJ,Rangers,Andrew Knizner,hits
4139,-0.032662477955199,D,-140,0.5,True,8.0,0.7121320343559644,0.8,over,PointsBet NJ,Rangers,Andrew Knizner,hits
4138,-0.038475733426914,D,105,0.5,False,0.0,0.5707106781186548,0.8,under,PointsBet NJ,Rangers,Andrew Knizner,hits
4140,-0.02686133156861,D,110,0.5,True,0.0,0.5707106781186548,0.8,under,bet365 NJ,Rangers,Andrew Knizner,hits
4141,-0.032662477955199,D,-140,0.5,False,8.0,0.7121320343559644,0.8,over,bet365 NJ,Rangers,Andrew Knizner,hits
2209,-0.018495923453882,D+,120,0.5,True,0.0,0.6414213562373096,0.83,under,Best Odds,Pirates,Andrew McCutchen,hits
2208,-0.051434146476187,F,-160,0.5,False,9.0,0.7121320343559644,0.83,over,Best Odds,Pirates,Andrew McCutchen,hits
2206,,,160,0.5,,,,,over,Best Odds,Pirates,Andrew McCutchen,hits
2207,,,-225,0.5,,,,,under,Best Odds,Pirates,Andrew McCutchen,hits
2215,-0.018495923453882,D+,120,0.5,True,0.0,0.6414213562373096,0.83,under,BetMGM NJ,Pirates,Andrew McCutchen,hits
2214,-0.051434146476187,F,-160,0.5,False,9.0,0.7121320343559644,0.83,over,BetMGM NJ,Pirates,Andrew McCutchen,hits
2220,,,-137,0.5,,,,,under,Caesars NJ,Pirates,Andrew McCutchen,hits
2221,,,100,0.5,,,,,over,Caesars NJ,Pirates,Andrew McCutchen,hits
2222,,,110,0.5,,,,,under,Caesars NJ,Pirates,Andrew McCutchen,hits
2223,,,-151,0.5,,,,,over,Caesars NJ,Pirates,Andrew McCutchen,hits
2212,-0.018495923453882,D+,120,0.5,True,0.0,0.6414213562373096,0.83,under,DK NJ,Pirates,Andrew McCutchen,hits
2213,-0.051434146476187,F,-160,0.5,False,9.0,0.7121320343559644,0.83,over,DK NJ,Pirates,Andrew McCutchen,hits
2210,,,-225,0.5,,,,,under,DK NJ,Pirates,Andrew McCutchen,hits
2211,,,160,0.5,,,,,over,DK NJ,Pirates,Andrew McCutchen,hits
2216,-0.029066747978195,D,115,0.5,True,0.0,0.5707106781186548,0.83,under,PointsBet NJ,Pirates,Andrew McCutchen,hits
2217,-0.036049531091572,D,-150,0.5,False,9.0,0.7121320343559644,0.83,over,PointsBet NJ,Pirates,Andrew McCutchen,hits
2218,-0.008394913352872,D+,125,0.5,True,0.0,0.6414213562373096,0.83,under,bet365 NJ,Pirates,Andrew McCutchen,hits
2219,-0.043892668346474,D,-155,0.5,False,9.0,0.7121320343559644,0.83,over,bet365 NJ,Pirates,Andrew McCutchen,hits
163,-0.032852073776327,D,145,0.5,True,0.0,0.7121320343559644,0.98,under,Best Odds,White Sox,Andrew Vaughn,hits
162,-0.041977858196462,D,-200,0.5,False,8.0,0.853553390593274,0.98,over,Best Odds,White Sox,Andrew Vaughn,hits
164,-0.032852073776327,D,145,0.5,True,0.0,0.7121320343559644,0.98,under,BetMGM NJ,White Sox,Andrew Vaughn,hits
165,-0.041977858196462,D,-200,0.5,False,8.0,0.853553390593274,0.98,over,BetMGM NJ,White Sox,Andrew Vaughn,hits
4335,-0.02686133156861,D,110,0.5,True,0.0,0.5707106781186548,0.8,under,Best Odds,Dodgers,Andy Pages,hits
4334,-0.041165879315744,D,-145,0.5,False,8.0,0.7121320343559644,0.8,over,Best Odds,Dodgers,Andy Pages,hits
4342,,,112,0.5,,,,,under,Caesars NJ,Dodgers,Andy Pages,hits
4343,,,-154,0.5,,,,,over,Caesars NJ,Dodgers,Andy Pages,hits
4336,-0.02686133156861,D,110,0.5,True,0.0,0.5707106781186548,0.8,under,DK NJ,Dodgers,Andy Pages,hits
4337,-0.041165879315744,D,-145,0.5,False,8.0,0.7121320343559644,0.8,over,DK NJ,Dodgers,Andy Pages,hits
4338,-0.02686133156861,D,110,0.5,True,0.0,0.5707106781186548,0.8,under,PointsBet NJ,Dodgers,Andy Pages,hits
4339,-0.041165879315744,D,-145,0.5,False,8.0,0.7121320343559644,0.8,over,PointsBet NJ,Dodgers,Andy Pages,hits
4340,-0.02686133156861,D,110,0.5,True,0.0,0.5707106781186548,0.8,under,bet365 NJ,Dodgers,Andy Pages,hits
4341,-0.032662477955199,D,-140,0.5,False,8.0,0.7121320343559644,0.8,over,bet365 NJ,Dodgers,Andy Pages,hits
3341,-0.023162410351855,D+,-150,0.5,True,10.0,0.7121320343559644,0.86,over,Best Odds,Yankees,Anthony Rizzo,hits
3340,-0.041953868717912,D,115,0.5,False,0.0,0.5707106781186548,0.86,under,Best Odds,Yankees,Anthony Rizzo,hits
3338,,,235,1.5,,,,,over,Best Odds,Yankees,Anthony Rizzo,hits
3339,,,-330,1.5,,,,,under,Best Odds,Yankees,Anthony Rizzo,hits
3347,-0.023162410351855,D+,-150,0.5,True,10.0,0.7121320343559644,0.86,over,BetMGM NJ,Yankees,Anthony Rizzo,hits
3346,-0.041953868717912,D,115,0.5,False,0.0,0.5707106781186548,0.86,under,BetMGM NJ,Yankees,Anthony Rizzo,hits
3354,-0.034057351986096,D,-157,0.5,True,10.0,0.7121320343559644,0.86,over,Caesars NJ,Yankees,Anthony Rizzo,hits
3355,-0.044127309274313,D,114,0.5,False,0.0,0.5707106781186548,0.86,under,Caesars NJ,Yankees,Anthony Rizzo,hits
3352,,,-111,1.5,,,,,over,Caesars NJ,Yankees,Anthony Rizzo,hits
3353,,,-123,1.5,,,,,under,Caesars NJ,Yankees,Anthony Rizzo,hits
3345,-0.023162410351855,D+,-150,0.5,True,10.0,0.7121320343559644,0.86,over,DK NJ,Yankees,Anthony Rizzo,hits
3344,-0.041953868717912,D,115,0.5,False,0.0,0.5707106781186548,0.86,under,DK NJ,Yankees,Anthony Rizzo,hits
3342,,,-330,1.5,,,,,under,DK NJ,Yankees,Anthony Rizzo,hits
3343,,,235,1.5,,,,,over,DK NJ,Yankees,Anthony Rizzo,hits
3348,-0.0246844031246,D+,115,0.5,True,0.0,0.5707106781186548,0.82,under,PointsBet NJ,Yankees,Anthony Rizzo,hits
3349,-0.040431875945167,D,-150,0.5,False,9.0,0.7121320343559644,0.82,over,PointsBet NJ,Yankees,Anthony Rizzo,hits
3351,-0.01925196454727,D+,-145,0.5,True,9.0,0.7121320343559644,0.85,over,bet365 NJ,Yankees,Anthony Rizzo,hits
3350,-0.037701049216375,D,115,0.5,False,0.0,0.5707106781186548,0.85,under,bet365 NJ,Yankees,Anthony Rizzo,hits
2599,-0.024688808470205,D+,150,0.5,True,0.0,0.7121320343559644,0.98,under,Best Odds,Orioles,Anthony Santander,hits
2598,-0.047442339070779,D,-205,0.5,False,8.0,0.853553390593274,0.98,over,Best Odds,Orioles,Anthony Santander,hits
2596,,,190,1.5,,,,,over,Best Odds,Orioles,Anthony Santander,hits
2597,,,-265,1.5,,,,,under,Best Odds,Orioles,Anthony Santander,hits
2604,-0.024688808470205,D+,150,0.5,True,0.0,0.7121320343559644,0.98,under,BetMGM NJ,Orioles,Anthony Santander,hits
2605,-0.041977858196462,D,-200,0.5,False,8.0,0.853553390593274,0.98,over,BetMGM NJ,Orioles,Anthony Santander,hits
2610,,,-204,0.5,,,,,over,Caesars NJ,Orioles,Anthony Santander,hits
2611,,,146,0.5,,,,,under,Caesars NJ,Orioles,Anthony Santander,hits
2612,,,139,0.5,,,,,under,Caesars NJ,Orioles,Anthony Santander,hits
2613,,,-194,0.5,,,,,over,Caesars NJ,Orioles,Anthony Santander,hits
2602,-0.024688808470205,D+,150,0.5,True,0.0,0.7121320343559644,0.98,under,DK NJ,Orioles,Anthony Santander,hits
2603,-0.047442339070779,D,-205,0.5,False,8.0,0.853553390593274,0.98,over,DK NJ,Orioles,Anthony Santander,hits
2600,,,-265,1.5,,,,,under,DK NJ,Orioles,Anthony Santander,hits
2601,,,190,1.5,,,,,over,DK NJ,Orioles,Anthony Santander,hits
2606,-0.024688808470205,D+,150,0.5,True,0.0,0.7121320343559644,0.98,under,PointsBet NJ,Orioles,Anthony Santander,hits
2607,-0.041977858196462,D,-200,0.5,False,8.0,0.853553390593274,0.98,over,PointsBet NJ,Orioles,Anthony Santander,hits
2608,-0.00930419308559,D+,160,0.5,True,0.0,0.7121320343559644,0.98,under,bet365 NJ,Orioles,Anthony Santander,hits
2609,-0.041977858196462,D,-200,0.5,False,8.0,0.853553390593274,0.98,over,bet365 NJ,Orioles,Anthony Santander,hits
3397,0.006362748875966,C-,155,0.5,True,0.0,0.7121320343559644,0.92,under,Best Odds,Yankees,Anthony Volpe,hits
3396,-0.075938966459774,F,-210,0.5,False,7.0,0.853553390593274,0.92,over,Best Odds,Yankees,Anthony Volpe,hits
3394,,,285,0.5,,,,,over,Best Odds,Yankees,Anthony Volpe,hits
3395,,,-425,0.5,,,,,under,Best Odds,Yankees,Anthony Volpe,hits
3402,0.006362748875966,C-,155,0.5,True,0.0,0.7121320343559644,0.92,under,BetMGM NJ,Yankees,Anthony Volpe,hits
3403,-0.075938966459774,F,-210,0.5,False,7.0,0.853553390593274,0.92,over,BetMGM NJ,Yankees,Anthony Volpe,hits
3408,,,-214,0.5,,,,,over,Caesars NJ,Yankees,Anthony Volpe,hits
3409,,,152,0.5,,,,,under,Caesars NJ,Yankees,Anthony Volpe,hits
3410,,,-139,0.5,,,,,under,Caesars NJ,Yankees,Anthony Volpe,hits
3411,,,102,0.5,,,,,over,Caesars NJ,Yankees,Anthony Volpe,hits
3400,0.006362748875966,C-,155,0.5,True,0.0,0.7121320343559644,0.92,under,DK NJ,Yankees,Anthony Volpe,hits
3401,-0.081059294160747,F,-215,0.5,False,7.0,0.853553390593274,0.92,over,DK NJ,Yankees,Anthony Volpe,hits
3398,,,285,0.5,,,,,over,DK NJ,Yankees,Anthony Volpe,hits
3399,,,-425,0.5,,,,,under,DK NJ,Yankees,Anthony Volpe,hits
3404,0.013904227005679,C-,160,0.5,True,0.0,0.7121320343559644,0.92,under,PointsBet NJ,Yankees,Anthony Volpe,hits
3405,-0.075938966459774,F,-210,0.5,False,7.0,0.853553390593274,0.92,over,PointsBet NJ,Yankees,Anthony Volpe,hits
3406,0.013904227005679,C-,160,0.5,True,0.0,0.7121320343559644,0.92,under,bet365 NJ,Yankees,Anthony Volpe,hits
3407,-0.065186278287731,F,-200,0.5,False,7.0,0.853553390593274,0.92,over,bet365 NJ,Yankees,Anthony Volpe,hits
2040,,,125,0.5,,,,,over,Best Odds,Twins,Austin Martin,hits
2041,,,-165,0.5,,,,,under,Best Odds,Twins,Austin Martin,hits
2042,,,140,0.5,,,,,under,Best Odds,Twins,Austin Martin,hits
2043,,,-190,0.5,,,,,over,Best Odds,Twins,Austin Martin,hits
2052,,,-189,0.5,,,,,over,Caesars NJ,Twins,Austin Martin,hits
2053,,,136,0.5,,,,,under,Caesars NJ,Twins,Austin Martin,hits
2054,,,139,0.5,,,,,under,Caesars NJ,Twins,Austin Martin,hits
2055,,,-194,0.5,,,,,over,Caesars NJ,Twins,Austin Martin,hits
2044,,,-165,0.5,,,,,under,DK NJ,Twins,Austin Martin,hits
2045,,,125,0.5,,,,,over,DK NJ,Twins,Austin Martin,hits
2046,,,140,0.5,,,,,under,DK NJ,Twins,Austin Martin,hits
2047,,,-190,0.5,,,,,over,DK NJ,Twins,Austin Martin,hits
2048,0.015044126968245,C-,140,0.5,True,1.0,0.7121320343559644,0.84,under,PointsBet NJ,Twins,Austin Martin,hits
2049,-0.074567936492055,F,-180,0.5,False,7.0,0.7828427124746192,0.84,over,PointsBet NJ,Twins,Austin Martin,hits
2050,0.039553930889814,C,155,0.5,True,1.0,0.7121320343559644,0.84,under,bet365 NJ,Twins,Austin Martin,hits
2051,-0.086883207428016,F,-190,0.5,False,7.0,0.7828427124746192,0.84,over,bet365 NJ,Twins,Austin Martin,hits
1680,-0.023192682381238,D+,-260,1.5,True,0.0,0.765153077165046,1.1,under,Best Odds,Braves,Austin Riley,hits
1681,-0.041495293265642,D,192,1.5,False,10.0,0.887627564304205,1.1,over,Best Odds,Braves,Austin Riley,hits
1685,-0.01525617444473,D+,-250,1.5,True,0.0,0.765153077165046,1.1,under,BetMGM NJ,Braves,Austin Riley,hits
1684,-0.043857126047881,D,190,1.5,False,7.0,1.010102051443364,1.1,over,BetMGM NJ,Braves,Austin Riley,hits
1691,-0.026245185433741,D,-264,1.5,True,0.0,0.765153077165046,1.1,under,Caesars NJ,Braves,Austin Riley,hits
1690,-0.051142215897322,F,184,1.5,False,7.0,1.010102051443364,1.1,over,Caesars NJ,Braves,Austin Riley,hits
1682,-0.030700189888746,D,-270,1.5,True,0.0,0.642678590025887,1.1,under,DK NJ,Braves,Austin Riley,hits
1683,-0.038012590688442,D,195,1.5,False,10.0,0.887627564304205,1.1,over,DK NJ,Braves,Austin Riley,hits
1686,-0.000461985559477,D+,200,0.5,True,0.0,0.853553390593274,1.1,under,PointsBet NJ,Braves,Austin Riley,hits
1687,-0.066204681107189,F,-275,0.5,False,7.0,0.9949747468305836,1.1,over,PointsBet NJ,Braves,Austin Riley,hits
1688,-0.01525617444473,D+,-250,1.5,True,0.0,0.765153077165046,1.1,under,bet365 NJ,Braves,Austin Riley,hits
1689,-0.032362873174317,D,200,1.5,False,10.0,0.887627564304205,1.1,over,bet365 NJ,Braves,Austin Riley,hits
2963,-0.005578083057156,D+,-105,0.5,True,0.0,0.4292893218813452,0.68,under,Best Odds,Rays,Austin Shenton,hits
2962,-0.06217259444962,F,-125,0.5,False,6.0,0.6414213562373096,0.68,over,Best Odds,Rays,Austin Shenton,hits
2960,,,370,0.5,,,,,over,Best Odds,Rays,Austin Shenton,hits
2961,,,-550,0.5,,,,,under,Best Odds,Rays,Austin Shenton,hits
2972,,,-157,0.5,,,,,under,Caesars NJ,Rays,Austin Shenton,hits
2973,,,114,0.5,,,,,over,Caesars NJ,Rays,Austin Shenton,hits
2974,,,-104,0.5,,,,,under,Caesars NJ,Rays,Austin Shenton,hits
2975,,,-131,0.5,,,,,over,Caesars NJ,Rays,Austin Shenton,hits
2966,-0.005578083057156,D+,-105,0.5,True,0.0,0.4292893218813452,0.68,under,DK NJ,Rays,Austin Shenton,hits
2967,-0.06217259444962,F,-125,0.5,False,6.0,0.6414213562373096,0.68,over,DK NJ,Rays,Austin Shenton,hits
2964,,,-550,0.5,,,,,under,DK NJ,Rays,Austin Shenton,hits
2965,,,370,0.5,,,,,over,DK NJ,Rays,Austin Shenton,hits
2968,0.006617038894064,C-,-100,0.5,True,0.0,0.5,0.68,under,PointsBet NJ,Rays,Austin Shenton,hits
2969,-0.071834430198412,F,-130,0.5,False,6.0,0.6414213562373096,0.68,over,PointsBet NJ,Rays,Austin Shenton,hits
2970,-0.01719248491546,D+,-110,0.5,True,0.0,0.4292893218813452,0.68,under,bet365 NJ,Rays,Austin Shenton,hits
2971,-0.052071584348609,F,-120,0.5,False,6.0,0.6414213562373096,0.68,over,bet365 NJ,Rays,Austin Shenton,hits
2979,-0.017610805284067,D+,-125,0.5,True,0.0,0.3585786437626904,0.62,under,Best Odds,Rays,Ben Rortvedt,hits
2978,-0.050139872222709,F,-105,0.5,False,7.0,0.5707106781186548,0.62,over,Best Odds,Rays,Ben Rortvedt,hits
2976,,,450,0.5,,,,,over,Best Odds,Rays,Ben Rortvedt,hits
2977,,,-700,0.5,,,,,under,Best Odds,Rays,Ben Rortvedt,hits
2984,-0.017610805284067,D+,-125,0.5,True,0.0,0.3585786437626904,0.62,under,BetMGM NJ,Rays,Ben Rortvedt,hits
2985,-0.050139872222709,F,-105,0.5,False,7.0,0.5707106781186548,0.62,over,BetMGM NJ,Rays,Ben Rortvedt,hits
2992,-0.01065948473264,D+,-127,0.5,True,0.0,0.3585786437626904,0.6,under,Caesars NJ,Rays,Ben Rortvedt,hits
2993,-0.068042650136896,F,-108,0.5,False,6.0,0.5707106781186548,0.6,over,Caesars NJ,Rays,Ben Rortvedt,hits
2990,,,-184,0.5,,,,,under,Caesars NJ,Rays,Ben Rortvedt,hits
2991,,,133,0.5,,,,,over,Caesars NJ,Rays,Ben Rortvedt,hits
2982,-0.017610805284067,D+,-125,0.5,True,0.0,0.3585786437626904,0.62,under,DK NJ,Rays,Ben Rortvedt,hits
2983,-0.050139872222709,F,-105,0.5,False,7.0,0.5707106781186548,0.62,over,DK NJ,Rays,Ben Rortvedt,hits
2980,,,-700,0.5,,,,,under,DK NJ,Rays,Ben Rortvedt,hits
2981,,,450,0.5,,,,,over,DK NJ,Rays,Ben Rortvedt,hits
2986,-0.027272641032859,D,-130,0.5,True,0.0,0.3585786437626904,0.62,under,PointsBet NJ,Rays,Ben Rortvedt,hits
2987,-0.037944750271489,D,-100,0.5,False,10.0,0.5,0.62,over,PointsBet NJ,Rays,Ben Rortvedt,hits
2988,-0.007509795183056,D+,-120,0.5,True,0.0,0.3585786437626904,0.62,under,bet365 NJ,Rays,Ben Rortvedt,hits
2989,-0.061754274081013,F,-110,0.5,False,7.0,0.5707106781186548,0.62,over,bet365 NJ,Rays,Ben Rortvedt,hits
261,0.015453788083312,C-,110,0.5,True,0.0,0.5707106781186548,0.71,under,Best Odds,Brewers,Blake Perkins,hits
260,-0.091644264273788,F,-150,0.5,False,5.0,0.7121320343559644,0.71,over,Best Odds,Brewers,Blake Perkins,hits
258,,,185,0.5,,,,,over,Best Odds,Brewers,Blake Perkins,hits
259,,,-255,0.5,,,,,under,Best Odds,Brewers,Blake Perkins,hits
267,0.015453788083312,C-,110,0.5,True,0.0,0.5707106781186548,0.71,under,BetMGM NJ,Brewers,Blake Perkins,hits
266,-0.074977597607121,F,-140,0.5,False,5.0,0.7121320343559644,0.71,over,BetMGM NJ,Brewers,Blake Perkins,hits
274,0.025847808124833,C,108,0.5,True,1.0,0.5707106781186548,0.68,under,Caesars NJ,Brewers,Blake Perkins,hits
275,-0.103391232442451,F,-148,0.5,False,4.0,0.7121320343559644,0.68,over,Caesars NJ,Brewers,Blake Perkins,hits
272,,,104,0.5,,,,,under,Caesars NJ,Brewers,Blake Perkins,hits
273,,,-142,0.5,,,,,over,Caesars NJ,Brewers,Blake Perkins,hits
264,0.030426562703588,C,110,0.5,True,1.0,0.5707106781186548,0.68,under,DK NJ,Brewers,Blake Perkins,hits
265,-0.106617038894064,F,-150,0.5,False,4.0,0.7121320343559644,0.68,over,DK NJ,Brewers,Blake Perkins,hits
262,,,-255,0.5,,,,,under,DK NJ,Brewers,Blake Perkins,hits
263,,,185,0.5,,,,,over,DK NJ,Brewers,Blake Perkins,hits
268,0.026527985204021,C,115,0.5,True,0.0,0.5707106781186548,0.71,under,PointsBet NJ,Brewers,Blake Perkins,hits
269,-0.091644264273788,F,-150,0.5,False,5.0,0.7121320343559644,0.71,over,PointsBet NJ,Brewers,Blake Perkins,hits
270,0.015453788083312,C-,110,0.5,True,0.0,0.5707106781186548,0.71,under,bet365 NJ,Brewers,Blake Perkins,hits
271,-0.074977597607121,F,-140,0.5,False,5.0,0.7121320343559644,0.71,over,bet365 NJ,Brewers,Blake Perkins,hits
1730,,,-130,0.5,,,,,over,Best Odds,Diamondbacks,Blaze Alexander,hits
1731,,,-100,0.5,,,,,under,Best Odds,Diamondbacks,Blaze Alexander,hits
1738,0.018029046465186,C-,-106,0.5,True,0.0,0.4292893218813452,0.63,under,Caesars NJ,Diamondbacks,Blaze Alexander,hits
1739,-0.095910930553878,F,-129,0.5,False,5.0,0.6414213562373096,0.63,over,Caesars NJ,Diamondbacks,Blaze Alexander,hits
1732,,,100,0.5,,,,,under,DK NJ,Diamondbacks,Blaze Alexander,hits
1733,,,-130,0.5,,,,,over,DK NJ,Diamondbacks,Blaze Alexander,hits
1734,0.032592153261302,C,-100,0.5,True,0.0,0.5,0.63,under,PointsBet NJ,Diamondbacks,Blaze Alexander,hits
1735,-0.09780954456565,F,-130,0.5,False,5.0,0.6414213562373096,0.63,over,PointsBet NJ,Diamondbacks,Blaze Alexander,hits
1736,0.020397031310082,C-,-105,0.5,True,0.0,0.4292893218813452,0.63,under,bet365 NJ,Diamondbacks,Blaze Alexander,hits
1737,-0.088147708816858,F,-125,0.5,False,5.0,0.6414213562373096,0.63,over,bet365 NJ,Diamondbacks,Blaze Alexander,hits
1094,0.007869694365729,C-,-220,1.5,True,0.0,0.887627564304205,1.11,under,Best Odds,Blue Jays,Bo Bichette,hits
1095,-0.079985078981114,F,160,1.5,False,5.0,1.132576538582523,1.11,over,Best Odds,Blue Jays,Bo Bichette,hits
1098,0.003062002058037,C-,-225,1.5,True,0.0,0.765153077165046,1.11,under,BetMGM NJ,Blue Jays,Bo Bichette,hits
1099,-0.079985078981114,F,160,1.5,False,5.0,1.132576538582523,1.11,over,BetMGM NJ,Blue Jays,Bo Bichette,hits
1104,,,152,1.5,,,,,over,Caesars NJ,Blue Jays,Bo Bichette,hits
1105,,,-214,1.5,,,,,under,Caesars NJ,Blue Jays,Bo Bichette,hits
1096,0.012830011826046,C-,-215,1.5,True,0.0,0.887627564304205,1.11,under,DK NJ,Blue Jays,Bo Bichette,hits
1097,-0.079985078981114,F,160,1.5,False,5.0,1.132576538582523,1.11,over,DK NJ,Blue Jays,Bo Bichette,hits
1100,0.003062002058037,C-,-225,1.5,True,0.0,0.765153077165046,1.11,under,PointsBet NJ,Blue Jays,Bo Bichette,hits
1101,-0.072728184931767,F,165,1.5,False,7.0,1.010102051443364,1.11,over,PointsBet NJ,Blue Jays,Bo Bichette,hits
1102,0.017950339527019,C-,-210,1.5,True,0.0,0.887627564304205,1.11,under,bet365 NJ,Blue Jays,Bo Bichette,hits
1103,-0.072728184931767,F,165,1.5,False,7.0,1.010102051443364,1.11,over,bet365 NJ,Blue Jays,Bo Bichette,hits
3059,-0.00852393128517,D+,110,0.5,True,0.0,0.5707106781186548,0.76,under,Best Odds,Guardians,Bo Naylor,hits
3058,-0.054443404409438,F,-142,0.5,False,6.0,0.7121320343559644,0.76,over,Best Odds,Guardians,Bo Naylor,hits
3056,,,270,0.5,,,,,over,Best Odds,Guardians,Bo Naylor,hits
3057,,,-390,0.5,,,,,under,Best Odds,Guardians,Bo Naylor,hits
3064,-0.00852393128517,D+,110,0.5,True,0.0,0.5707106781186548,0.76,under,BetMGM NJ,Guardians,Bo Naylor,hits
3065,-0.059503279599184,F,-145,0.5,False,6.0,0.7121320343559644,0.76,over,BetMGM NJ,Guardians,Bo Naylor,hits
3070,,,-148,0.5,,,,,under,Caesars NJ,Guardians,Bo Naylor,hits
3071,,,108,0.5,,,,,over,Caesars NJ,Guardians,Bo Naylor,hits
3072,,,106,0.5,,,,,under,Caesars NJ,Guardians,Bo Naylor,hits
3073,,,-145,0.5,,,,,over,Caesars NJ,Guardians,Bo Naylor,hits
3062,-0.00852393128517,D+,110,0.5,True,0.0,0.5707106781186548,0.76,under,DK NJ,Guardians,Bo Naylor,hits
3063,-0.059503279599184,F,-145,0.5,False,6.0,0.7121320343559644,0.76,over,DK NJ,Guardians,Bo Naylor,hits
3060,,,-390,0.5,,,,,under,DK NJ,Guardians,Bo Naylor,hits
3061,,,270,0.5,,,,,over,DK NJ,Guardians,Bo Naylor,hits
3066,-0.00852393128517,D+,110,0.5,True,0.0,0.5707106781186548,0.76,under,PointsBet NJ,Guardians,Bo Naylor,hits
3067,-0.059503279599184,F,-145,0.5,False,6.0,0.7121320343559644,0.76,over,PointsBet NJ,Guardians,Bo Naylor,hits
3068,-0.00852393128517,D+,110,0.5,True,0.0,0.5707106781186548,0.76,under,bet365 NJ,Guardians,Bo Naylor,hits
3069,-0.050999878238639,F,-140,0.5,False,6.0,0.7121320343559644,0.76,over,bet365 NJ,Guardians,Bo Naylor,hits
1247,0.017821203779816,C-,120,0.5,True,1.0,0.6414213562373096,0.75,under,Best Odds,Red Sox,Bobby Dalbec,hits
1246,-0.087751273709885,F,-160,0.5,False,6.0,0.7121320343559644,0.75,over,Best Odds,Red Sox,Bobby Dalbec,hits
1244,,,425,0.5,,,,,over,Best Odds,Red Sox,Bobby Dalbec,hits
1245,,,-650,0.5,,,,,under,Best Odds,Red Sox,Bobby Dalbec,hits
1252,0.017821203779816,C-,120,0.5,True,1.0,0.6414213562373096,0.75,under,BetMGM NJ,Red Sox,Bobby Dalbec,hits
1253,-0.087751273709885,F,-160,0.5,False,6.0,0.7121320343559644,0.75,over,BetMGM NJ,Red Sox,Bobby Dalbec,hits
1260,0.014582706474611,C-,123,0.5,True,0.0,0.6414213562373096,0.77,under,Caesars NJ,Red Sox,Bobby Dalbec,hits
1261,-0.091265987852243,F,-169,0.5,False,5.0,0.7828427124746192,0.77,over,Caesars NJ,Red Sox,Bobby Dalbec,hits
1258,,,-108,0.5,,,,,over,Caesars NJ,Red Sox,Bobby Dalbec,hits
